age,type,origin,rarity
32,4,2,1.94812
33,4,3,1.9481
33,2,5,1.94792
33,4,2,1.94792
33,3,0,1.94782
33,4,0,1.94782
34,0,1,1.94781
34,4,0,1.94778
34,1,1,1.94764
35,1,6,1.94763
35,1,3,1.94761
35,0,3,1.94759
35,2,2,1.94725
36,4,6,1.94723
36,3,3,1.94723
37,2,5,1.94716
37,1,6,1.94699
37,1,0,1.94699
38,3,3,1.94697
38,2,0,1.94678
38,0,5,1.94671
38,2,3,1.94671
38,3,5,1.94659
38,4,0,1.94648
38,2,5,1.94636
39,0,1,1.94633
39,1,2,1.9463
39,1,0,1.94629
39,0,4,1.94624
40,0,6,1.94623
40,3,1,1.94623
40,3,4,1.94607
40,1,5,1.94588
40,2,3,1.94585
41,4,2,1.94574
41,0,3,1.94572
41,0,4,1.94571
41,4,4,1.9457
41,4,0,1.94558
42,1,1,1.94548
42,4,4,1.94547
42,3,1,1.9454
42,3,4,1.94523
42,1,5,1.94511
42,0,1,1.94498
42,3,3,1.94494
42,1,3,1.94494
43,0,0,1.9446
43,0,3,1.94452
43,2,2,1.94451
43,4,0,1.94448
44,1,6,1.94444
44,2,5,1.94444
44,0,0,1.94437
44,4,0,1.94434
45,1,6,1.94429
45,3,2,1.94429
46,1,5,1.94429
46,2,5,1.94425
46,2,1,1.94425
46,0,0,1.94425
47,1,6,1.94425
47,2,0,1.9442
47,3,5,1.94417
47,4,6,1.94417
48,1,1,1.9441
48,2,2,1.94407
48,2,5,1.94398
48,3,1,1.94398
48,3,2,1.94388
49,1,2,1.94374
49,0,6,1.94368
49,1,6,1.94366
49,3,6,1.94361
49,0,0,1.9436
49,3,4,1.94351
49,3,2,1.94351
50,2,1,1.94348
50,1,3,1.94348
50,3,5,1.94348
50,1,0,1.94322
50,2,4,1.94308
51,0,2,1.94308
51,3,6,1.94293
51,1,0,1.94285
51,1,2,1.94279
52,2,3,1.94273
52,1,2,1.94272
53,0,0,1.94272
53,2,6,1.9427
53,0,6,1.94263
54,0,1,1.94254
54,4,5,1.94254
54,3,6,1.94249
54,2,5,1.94249
54,1,5,1.94244
55,2,3,1.94243
55,0,1,1.94243
55,2,6,1.94234
55,0,3,1.94228
56,4,6,1.94228
56,4,5,1.94215
56,1,3,1.94205
56,3,4,1.942
56,1,6,1.94182
57,1,0,1.94169
57,4,1,1.94166
57,2,2,1.94146
57,4,5,1.94137
58,4,3,1.94118
58,3,1,1.94118
58,4,2,1.94116
58,4,6,1.94106
58,1,5,1.94084
58,3,6,1.94084
58,3,5,1.94069
58,2,2,1.94067
59,2,5,1.94065
59,1,0,1.94059
59,0,2,1.94057
59,4,2,1.94057
60,4,0,1.94055
60,2,0,1.94049
61,1,1,1.94049
61,2,3,1.94039
61,3,3,1.94029
61,0,1,1.94024
62,0,4,1.94022
62,2,4,1.94022
62,4,2,1.94019
62,4,1,1.94019
62,3,3,1.94011
62,0,3,1.94011
62,1,2,1.94011
62,4,3,1.94009
62,0,5,1.94009
63,1,3,1.94008
63,4,6,1.94008
63,2,5,1.94007
63,3,2,1.93997
64,2,2,1.93997
64,4,3,1.9399
64,3,1,1.93982
65,3,2,1.93982
65,1,5,1.93968
65,2,4,1.93968
65,2,3,1.93959
65,0,0,1.93959
65,1,0,1.93959
65,0,6,1.93959
65,1,4,1.93956
65,3,4,1.93956
65,4,0,1.93956
66,4,0,1.93955
66,2,3,1.93955
66,3,3,1.93951
67,4,3,1.93949
67,1,0,1.93942
67,4,1,1.93936
67,1,5,1.93934
67,2,3,1.93934
67,3,3,1.93925
68,2,2,1.93925
68,1,5,1.93922
68,2,0,1.93917
69,4,2,1.93909
69,4,4,1.93908
69,2,6,1.93906
69,3,0,1.93906
70,3,6,1.93906
70,4,6,1.93903
71,0,5,1.93893
71,3,3,1.93889
71,1,6,1.93889
71,2,5,1.93889
71,0,2,1.93889
71,4,0,1.93888
71,0,1,1.93883
72,0,0,1.93883
72,4,2,1.93883
73,1,1,1.93875
73,4,1,1.93873
73,4,5,1.93871
73,0,2,1.93871
74,1,0,1.93868
74,2,3,1.93868
75,2,5,1.93864
75,3,0,1.93854
75,0,1,1.93853
76,2,0,1.93849
76,4,4,1.93838
76,0,0,1.93834
76,2,5,1.93833
76,2,6,1.9383
76,3,6,1.93825
76,3,0,1.9382
76,2,1,1.93817
77,1,2,1.93809
77,4,5,1.93803
77,3,2,1.93799
77,3,1,1.93783
77,3,6,1.93782
77,2,5,1.93782
77,3,0,1.93772
77,2,2,1.93759
78,1,3,1.93756
78,2,3,1.93753
78,1,0,1.93753
78,0,1,1.93751
78,1,6,1.9375
79,3,0,1.93749
79,2,5,1.93745
79,0,5,1.93719
79,1,6,1.93718
79,2,0,1.93716
80,0,1,1.93696
80,0,5,1.93691
80,1,5,1.93687
80,4,6,1.9368
80,2,5,1.93678
80,2,2,1.93676
81,0,2,1.93675
81,3,1,1.93665
81,4,6,1.93665
81,3,4,1.93657
81,1,0,1.9364
81,1,2,1.93632
82,0,1,1.93629
82,0,6,1.93629
82,4,3,1.93624
82,3,3,1.93624
82,1,0,1.9362
83,1,6,1.93619
83,2,6,1.93613
83,4,3,1.93606
84,1,0,1.93606
84,2,2,1.93606
84,1,2,1.93606
84,2,3,1.93605
84,1,5,1.93605
84,3,4,1.93605
85,3,6,1.93601
85,2,2,1.936
85,4,6,1.936
85,2,3,1.93594
86,4,6,1.93594
86,1,1,1.93594
86,1,3,1.93594
87,3,3,1.93594
87,1,2,1.93591
87,2,3,1.9359
87,0,6,1.9359
87,4,6,1.9359
88,2,0,1.9359
88,4,1,1.9359
88,0,4,1.93588
88,2,3,1.93588
88,3,5,1.93587
89,2,3,1.93587
89,4,3,1.93587
89,1,5,1.93586
89,1,3,1.9358
89,0,0,1.9358
90,4,3,1.9358
90,0,6,1.93579
90,0,5,1.93575
90,4,6,1.93575
90,3,0,1.93574
90,1,2,1.93571
90,0,1,1.93567
90,0,4,1.93566
90,2,2,1.93562
91,1,6,1.93562
91,0,2,1.93558
91,3,3,1.93557
91,2,5,1.93555
92,4,6,1.93553
92,3,4,1.93553
92,0,4,1.93553
93,1,5,1.93545
93,4,5,1.93543
93,3,4,1.93543
93,3,6,1.93543
93,0,0,1.93541
93,4,2,1.9354
94,3,6,1.93539
94,0,2,1.93536
94,2,1,1.93536
94,4,6,1.93535
95,1,5,1.9353
95,4,4,1.93526
95,3,6,1.93525
95,0,1,1.93525
95,1,6,1.93516
95,0,2,1.93511
95,3,2,1.93503
95,0,3,1.93503
96,4,2,1.93494
96,1,6,1.93492
97,1,1,1.93489
97,3,3,1.93489
97,0,4,1.93485
97,4,2,1.93481
98,3,2,1.9348
98,1,0,1.93476
98,0,3,1.93468
98,2,3,1.93465
99,1,0,1.93464
99,1,3,1.93457
99,3,0,1.9344
99,2,1,1.93434
99,0,6,1.93428
100,4,0,1.93422
100,4,3,1.93416
100,1,6,1.93416
100,2,5,1.93404
100,4,2,1.93403
100,4,6,1.93401
100,4,1,1.93401
101,3,0,1.93401
101,1,5,1.93393
101,0,6,1.93385
101,4,0,1.93384
101,1,2,1.93383
102,3,5,1.93382
102,3,0,1.93382
102,1,5,1.93375
102,2,2,1.93375
103,4,3,1.93372
103,3,3,1.93372
103,0,4,1.93362
103,0,0,1.93344
103,4,2,1.93342
103,4,4,1.93339
104,4,4,1.93335
104,0,0,1.93334
104,1,1,1.93332
104,2,3,1.93332
105,4,5,1.93331
105,0,4,1.9333
105,3,2,1.9333
105,1,3,1.93329
106,3,1,1.93329
106,3,4,1.93329
106,2,2,1.93322
106,0,5,1.93322
106,3,6,1.9332
106,4,1,1.9332
106,0,3,1.93318
106,1,2,1.93317
107,4,4,1.93315
107,3,3,1.93314
107,4,5,1.93308
107,3,4,1.93305
108,3,4,1.93305
108,1,1,1.93304
108,3,0,1.93294
108,0,4,1.93292
108,0,3,1.93288
109,4,0,1.93288
109,2,3,1.93277
109,3,2,1.93272
109,2,6,1.93272
110,3,0,1.93267
110,0,2,1.93261
110,3,2,1.93255
111,3,6,1.93248
111,0,2,1.93248
112,0,3,1.93247
112,4,0,1.93238
112,0,6,1.93238
112,2,0,1.93237
112,0,1,1.93237
113,0,2,1.93225
113,3,3,1.93212
113,2,3,1.93211
113,2,5,1.93207
113,0,3,1.93203
113,2,2,1.93197
113,1,1,1.93197
113,0,5,1.93191
114,1,6,1.93188
114,4,0,1.93185
114,3,6,1.93184
114,1,5,1.93182
114,0,6,1.93181
115,2,1,1.93178
115,2,0,1.93177
115,4,0,1.93167
115,3,5,1.93161
116,2,3,1.93161
116,2,6,1.93158
116,1,4,1.93158
116,3,5,1.93156
117,1,5,1.93156
117,0,0,1.93152
117,1,4,1.93147
117,4,5,1.93146
118,3,3,1.93144
118,0,1,1.93144
118,0,0,1.93142
118,1,2,1.93142
118,3,1,1.93141
119,3,1,1.9314
119,3,4,1.9314
119,3,6,1.9314
120,1,0,1.93136
120,4,5,1.93136
120,3,0,1.93131
121,1,6,1.93126
121,1,5,1.93111
121,1,0,1.93111
122,1,5,1.93111
122,2,1,1.93111
122,1,2,1.93109
122,0,2,1.93109
123,1,4,1.93108
123,3,6,1.93099
123,2,2,1.93096
123,2,0,1.93095
123,1,0,1.93091
123,4,0,1.93089
123,1,6,1.93089
123,4,5,1.93088
124,0,1,1.93086
124,1,3,1.93085
124,3,6,1.93085
124,4,2,1.93081
126,1,4,1.93081
126,4,5,1.93081
127,3,2,1.93081
127,3,4,1.93081
127,4,5,1.93081
127,4,1,1.93079
127,3,6,1.93074
128,2,6,1.93074
128,3,6,1.93072
128,4,2,1.93069
128,4,0,1.93069
128,0,6,1.93067
129,1,2,1.93064
130,4,0,1.93062
130,1,3,1.93062
130,2,1,1.93062
130,0,0,1.93059
130,4,2,1.93048
131,2,1,1.93038
131,0,5,1.93037
132,1,2,1.93031
132,1,6,1.9303
132,0,1,1.9303
132,1,1,1.9303
133,0,1,1.93028
133,2,2,1.93025
133,1,5,1.93023
133,1,0,1.93015
134,2,5,1.93015
134,3,1,1.93014
134,3,3,1.93002
134,0,4,1.93002
134,4,1,1.92993
134,0,1,1.92991
135,3,0,1.92988
135,1,5,1.92982
135,1,3,1.92973
135,3,5,1.92972
135,1,4,1.9297
136,2,3,1.92968
136,4,1,1.92966
136,3,6,1.92966
136,3,0,1.92966
137,1,3,1.92963
137,3,1,1.9296
137,1,5,1.92958
137,4,6,1.92957
138,2,3,1.92953
138,1,5,1.92952
138,0,2,1.9295
138,2,0,1.92946
138,0,4,1.92928
139,1,6,1.92924
139,0,1,1.92924
139,2,6,1.92915
139,0,4,1.92914
139,4,4,1.92913
139,3,3,1.92912
139,0,5,1.92908
139,2,0,1.92908
139,4,5,1.92903
140,4,5,1.92902
140,1,4,1.92899
140,3,1,1.92896
140,1,3,1.92891
140,4,3,1.92887
140,3,0,1.92887
141,2,5,1.92872
141,3,5,1.92871
141,4,5,1.92869
142,2,2,1.92864
142,3,1,1.92864
142,2,5,1.92861
142,3,3,1.92858
143,0,5,1.92856
143,4,0,1.92849
143,1,1,1.92847
144,4,1,1.92846
144,2,1,1.92846
144,3,2,1.92845
144,2,3,1.92837
144,3,1,1.92837
145,0,3,1.92837
145,4,5,1.92837
145,1,0,1.92836
145,2,1,1.92835
145,4,2,1.92835
145,2,0,1.92834
145,2,3,1.92832
146,2,5,1.92824
146,2,0,1.92819
146,1,3,1.92816
146,2,3,1.92816
146,1,4,1.92814
146,4,1,1.92807
147,1,5,1.92804
147,1,1,1.92788
147,3,3,1.92788
147,0,6,1.92786
147,2,4,1.92784
148,4,0,1.92784
148,0,0,1.92783
148,0,1,1.92782
148,0,5,1.92778
149,1,3,1.9277
149,0,2,1.9277
149,2,1,1.92765
150,0,1,1.92763
150,2,3,1.9276
150,2,5,1.9276
151,0,5,1.92758
151,2,0,1.92758
151,2,2,1.92756
151,3,6,1.92752
151,4,0,1.92752
152,0,0,1.92752
152,0,4,1.92747
152,0,1,1.92747
152,1,6,1.92743
152,4,3,1.92742
153,3,0,1.92741
153,2,5,1.92741
153,1,5,1.92737
153,0,2,1.92732
153,3,4,1.92729
153,4,0,1.92729
154,2,5,1.92727
154,3,2,1.92727
155,3,2,1.92725
155,0,6,1.92717
155,2,2,1.92717
155,1,3,1.92717
155,3,1,1.92715
155,1,2,1.9271
156,0,3,1.9271
156,4,0,1.92709
157,1,0,1.92709
157,1,5,1.92705
157,2,5,1.92702
157,2,2,1.92698
157,1,4,1.92696
158,4,0,1.92695
158,3,5,1.92694
158,3,0,1.92692
158,0,0,1.92687
158,0,6,1.92685
158,2,1,1.92685
159,2,0,1.92685
159,0,5,1.92685
159,3,5,1.92684
159,0,3,1.9268
160,2,3,1.92672
160,2,1,1.92672
160,0,4,1.92666
160,4,0,1.92665
161,2,6,1.92665
161,4,1,1.92665
161,3,6,1.92661
161,0,0,1.92649
161,3,4,1.92649
162,1,5,1.92648
162,2,2,1.92644
162,4,0,1.92642
162,2,5,1.92641
163,1,6,1.92631
163,4,0,1.9263
163,1,3,1.9263
163,2,4,1.92629
163,4,1,1.92629
163,0,4,1.92629
164,2,3,1.92629
165,0,3,1.92628
165,1,1,1.92622
165,0,4,1.92621
165,2,1,1.92617
165,1,0,1.92612
165,0,0,1.92609
166,0,5,1.92608
166,4,3,1.92607
166,1,3,1.92602
166,3,3,1.92593
166,2,0,1.92593
166,2,1,1.92593
166,0,6,1.92591
166,2,2,1.92589
167,4,4,1.92588
167,4,1,1.92588
167,4,2,1.92588
167,4,5,1.92583
167,2,6,1.92582
167,1,0,1.92581
168,1,6,1.92581
168,4,2,1.92581
168,4,1,1.92579
168,4,3,1.92578
169,4,1,1.92578
169,4,0,1.92577
169,2,0,1.92573
169,3,6,1.92572
170,2,6,1.92571
170,2,5,1.92571
170,3,2,1.92564
170,3,0,1.92563
170,0,5,1.92561
170,2,4,1.92555
171,4,0,1.92547
171,2,0,1.92545
171,2,5,1.92544
171,0,6,1.92536
172,4,6,1.92536
172,1,1,1.92536
172,4,5,1.92535
172,2,4,1.92532
173,1,2,1.92532
174,4,3,1.92526
174,3,0,1.92526
175,1,1,1.92526
175,1,0,1.92526
175,0,4,1.92524
176,0,3,1.92522
176,3,5,1.92515
176,2,0,1.92512
177,1,5,1.92507
177,3,6,1.92507
177,0,1,1.92504
177,3,3,1.92504
177,4,3,1.92493
177,0,2,1.92491
177,3,4,1.92487
178,4,2,1.92484
178,3,1,1.92484
178,0,2,1.92478
179,3,3,1.92475
179,4,1,1.92469
179,0,0,1.92469
179,1,0,1.92468
180,1,0,1.92468
180,2,5,1.92467
180,1,1,1.92465
180,4,2,1.92463
180,4,1,1.92463
180,1,6,1.92461
180,0,0,1.92455
180,3,5,1.92447
180,4,4,1.92445
181,0,6,1.92444
181,1,3,1.9244
182,2,2,1.9244
182,4,4,1.9244
182,4,0,1.92438
182,0,0,1.92436
182,3,0,1.92427
182,4,6,1.92425
183,1,5,1.92424
183,0,0,1.9242
183,1,4,1.9242
183,3,1,1.9242
184,4,1,1.92417
184,0,6,1.92408
184,1,5,1.92408
184,0,3,1.92406
185,3,4,1.92404
185,4,1,1.92404
185,0,0,1.92403
185,1,1,1.924
185,2,5,1.92398
185,0,3,1.92397
185,1,5,1.92394
185,0,5,1.92392
185,0,4,1.92391
186,3,4,1.92389
186,2,1,1.92389
187,1,0,1.92388
187,2,6,1.92381
187,3,3,1.92381
187,3,0,1.92375
187,3,2,1.92375
187,4,5,1.92374
187,2,5,1.92372
188,0,4,1.92372
188,4,2,1.92367
188,3,1,1.92367
188,4,5,1.92352
188,3,5,1.92352
188,2,4,1.92352
188,3,4,1.92351
189,3,0,1.92351
189,4,0,1.92344
189,0,4,1.92344
190,4,5,1.92342
190,3,1,1.92342
190,0,4,1.9234
190,1,6,1.92335
190,1,2,1.92331
191,0,6,1.9233
191,2,2,1.92319
191,0,0,1.92314
191,4,3,1.9231
191,4,2,1.92309
192,3,5,1.92309
192,3,1,1.92304
192,1,3,1.92298
192,1,0,1.92297
193,3,1,1.92296
193,2,0,1.92293
193,4,5,1.9229
193,0,2,1.92289
193,3,3,1.92289
193,2,1,1.92287
193,4,3,1.92286
194,0,6,1.92286
194,2,5,1.92285
194,0,3,1.92284
194,3,4,1.9228
194,2,4,1.9228
194,3,3,1.9228
195,1,5,1.92276
195,4,4,1.92271
195,1,0,1.92266
196,2,4,1.92252
196,2,2,1.92252
196,1,5,1.92249
196,1,0,1.92249
196,0,0,1.92248
197,2,6,1.92247
197,0,1,1.92247
198,4,4,1.92247
198,0,4,1.92246
198,3,0,1.92246
198,0,3,1.92239
199,0,4,1.92237
199,0,0,1.92236
199,3,2,1.92235
199,4,0,1.92232
200,4,3,1.92232
200,4,2,1.9223
200,3,4,1.92229
200,4,4,1.92229
200,0,2,1.92224
200,2,4,1.92219
201,0,2,1.92218
201,2,2,1.92216
201,0,6,1.92202
201,1,6,1.922
201,3,3,1.92199
201,0,3,1.92197
201,3,0,1.92196
202,2,4,1.92195
202,0,2,1.92192
202,4,5,1.92179
202,0,4,1.92175
202,3,1,1.92174
202,0,6,1.92174
202,0,5,1.92174
203,1,6,1.92173
203,3,2,1.92164
203,4,2,1.92154
204,2,2,1.92154
204,3,1,1.92152
204,2,4,1.92149
204,4,6,1.92149
205,3,6,1.92146
205,0,3,1.92146
205,3,0,1.92146
205,1,0,1.9214
206,3,5,1.92136
206,4,6,1.92134
206,3,0,1.92133
206,2,3,1.92131
207,1,0,1.92131
207,3,4,1.92129
207,1,5,1.92127
208,2,4,1.92124
208,4,4,1.92123
209,4,6,1.92122
209,2,0,1.92116
209,0,5,1.92115
210,4,4,1.92114
210,2,1,1.92108
210,2,2,1.92107
210,1,6,1.92107
211,0,5,1.92106
211,1,6,1.92099
211,4,5,1.92096
211,2,4,1.92095
211,4,2,1.92086
211,0,4,1.92086
211,1,3,1.92079
211,1,4,1.92079
211,3,0,1.92076
211,3,5,1.92075
211,4,4,1.92074
212,1,2,1.92072
212,1,6,1.92065
212,3,3,1.92064
212,0,5,1.92052
212,1,4,1.92048
212,0,4,1.92047
212,0,3,1.92046
213,3,2,1.92043
213,2,5,1.92034
213,3,5,1.92034
214,0,4,1.9203
214,4,5,1.92028
214,2,4,1.92028
214,1,2,1.92027
214,2,0,1.92027
214,0,3,1.92027
214,4,0,1.92025
214,2,3,1.92023
214,4,1,1.92022
214,3,4,1.9202
215,3,0,1.9202
215,3,4,1.9202
215,1,2,1.92018
215,4,0,1.92017
215,2,6,1.92014
215,2,4,1.9201
215,3,5,1.92006
216,3,0,1.92006
216,4,2,1.92005
216,2,1,1.92002
217,2,1,1.91992
217,4,1,1.91992
217,4,4,1.91991
218,3,4,1.9199
218,3,5,1.91981
218,4,3,1.91981
218,2,4,1.91975
218,3,6,1.91975
219,2,0,1.9197
219,0,2,1.91967
220,4,4,1.91963
220,3,3,1.9196
220,1,6,1.91957
220,3,5,1.91955
220,2,6,1.91955
220,0,4,1.91948
221,3,5,1.91948
221,0,0,1.91946
221,1,1,1.91943
221,2,3,1.9194
222,3,4,1.9194
222,0,6,1.9194
222,0,0,1.91932
222,1,6,1.9193
223,4,3,1.9193
223,1,5,1.91929
223,4,5,1.91929
223,0,2,1.91927
223,0,0,1.91925
223,3,4,1.91918
223,1,3,1.91914
223,4,4,1.91909
223,0,3,1.91909
224,0,1,1.91908
224,1,6,1.91907
225,2,1,1.91906
225,2,0,1.91902
225,4,3,1.91894
225,2,2,1.91894
225,2,3,1.91885
226,2,6,1.91884
226,3,6,1.91882
226,1,6,1.91881
226,4,5,1.91878
226,1,2,1.91878
226,1,5,1.91878
227,2,0,1.91873
228,2,0,1.91872
228,0,6,1.91872
228,3,2,1.91872
229,4,1,1.91871
229,2,0,1.91871
229,0,5,1.9187
229,4,2,1.91869
230,1,0,1.91863
230,0,5,1.91862
230,2,0,1.9186
231,0,5,1.9186
231,1,5,1.91857
231,3,5,1.91856
231,0,6,1.91853
231,1,4,1.91852
232,3,2,1.91851
232,1,1,1.91851
232,2,0,1.91847
232,4,5,1.91847
232,1,0,1.91846
233,3,3,1.91846
233,2,4,1.91844
233,3,4,1.91844
233,1,6,1.91842
234,4,3,1.91841
234,1,6,1.91838
235,0,5,1.91835
235,1,4,1.91833
235,4,6,1.91833
235,4,1,1.91833
235,1,3,1.91831
236,1,0,1.91831
236,0,6,1.91829
236,4,3,1.91829
236,1,5,1.91826
237,3,4,1.91823
237,0,3,1.91823
237,2,3,1.9182
237,4,2,1.9182
237,2,2,1.9182
237,2,6,1.91815
237,3,3,1.91815
238,2,5,1.91813
238,3,0,1.91801
238,2,4,1.91793
238,3,2,1.91791
238,0,2,1.91789
238,4,2,1.91787
238,4,6,1.91778
239,0,5,1.91778
239,4,5,1.91777
239,4,4,1.91775
239,3,3,1.91772
239,0,4,1.91771
240,2,2,1.9177
240,0,5,1.91768
240,2,5,1.91767
241,0,6,1.91764
241,4,4,1.91764
241,1,4,1.91763
241,1,5,1.91762
241,2,3,1.91759
241,4,0,1.91759
241,3,2,1.91758
242,0,4,1.91756
242,2,4,1.91756
242,1,4,1.91753
242,3,6,1.91752
242,3,0,1.91752
243,2,3,1.91751
243,4,6,1.91748
243,3,2,1.91748
243,2,1,1.91745
243,4,5,1.91744
244,3,0,1.91744
244,0,0,1.91743
244,1,6,1.91743
244,4,6,1.91741
244,2,3,1.91731
245,2,2,1.91729
245,1,0,1.91725
245,3,6,1.91724
246,1,6,1.91723
246,4,0,1.91722
247,3,4,1.91722
247,4,1,1.91722
247,4,5,1.9172
247,3,2,1.91697
248,0,2,1.91697
248,1,5,1.91697
248,1,1,1.91697
248,1,6,1.91689
249,1,3,1.91689
249,0,3,1.91688
249,0,5,1.91687
249,4,3,1.91686
250,0,6,1.91685
250,1,5,1.91684
250,4,0,1.91676
250,2,0,1.91662
251,2,2,1.91657
251,4,1,1.91657
251,2,0,1.91656
251,2,6,1.91654
251,3,5,1.91652
252,0,4,1.91652
252,1,1,1.91652
252,2,0,1.91652
252,1,4,1.91651
253,2,6,1.91651
253,1,0,1.91647
253,0,3,1.91647
254,2,1,1.91647
254,1,2,1.9164
254,3,4,1.9164
254,1,0,1.91638
255,0,0,1.91635
255,0,5,1.91632
255,0,1,1.9163
255,2,6,1.91623
255,4,4,1.91622
256,0,4,1.91622
256,3,1,1.91612
256,4,0,1.91609
256,0,1,1.91604
256,0,0,1.91603
256,2,2,1.91603
256,3,2,1.91603
257,4,2,1.91603
257,1,5,1.91602
257,2,4,1.91601
258,3,2,1.91595
258,2,5,1.91592
258,0,6,1.91592
258,4,0,1.91591
258,4,1,1.91588
259,0,4,1.91585
259,0,1,1.91581
259,2,3,1.91578
259,4,3,1.91577
259,2,6,1.91574
259,0,0,1.9157
259,3,6,1.9157
259,3,5,1.91567
260,4,4,1.91558
260,1,5,1.91553
260,3,2,1.91538
260,2,6,1.91536
260,4,1,1.91534
260,0,1,1.91532
261,1,5,1.91532
261,1,1,1.91529
262,4,0,1.9152
262,3,2,1.91517
262,2,1,1.91517
262,2,4,1.91515
262,3,1,1.91511
263,0,0,1.91511
263,4,2,1.9151
263,1,1,1.91506
263,3,3,1.91501
263,1,3,1.915
264,0,4,1.91499
264,0,6,1.91497
264,1,4,1.91496
264,0,0,1.91496
265,0,1,1.91496
265,0,0,1.91493
265,0,2,1.91493
265,1,0,1.91493
265,4,0,1.91491
266,2,1,1.91489
266,1,2,1.91484
266,4,1,1.91473
266,2,6,1.91472
266,1,3,1.91472
267,2,2,1.91472
267,0,1,1.91469
267,4,5,1.91467
267,4,6,1.91465
267,3,4,1.91465
268,1,6,1.91464
268,1,4,1.91464
268,3,3,1.91462
268,3,0,1.91459
269,0,6,1.91458
269,4,1,1.91456
269,4,4,1.91454
269,0,0,1.91454
269,1,5,1.91454
269,1,0,1.91454
269,0,1,1.91453
270,4,0,1.91451
270,0,1,1.91448
270,0,5,1.91445
270,1,0,1.91444
270,0,2,1.91444
271,0,1,1.91444
271,3,1,1.91443
271,1,5,1.91443
271,0,3,1.91443
271,0,2,1.91441
271,3,0,1.9144
272,4,1,1.91438
272,3,6,1.91434
272,1,1,1.91433
272,1,3,1.91433
273,3,3,1.91432
273,2,3,1.9143
273,1,0,1.91428
274,4,5,1.91424
274,4,6,1.91422
274,0,6,1.91421
275,3,2,1.91417
275,4,4,1.91413
275,0,4,1.91413
276,1,6,1.91413
276,1,0,1.9141
276,4,1,1.9141
276,2,1,1.91404
276,4,4,1.91403
276,2,4,1.91397
277,4,2,1.91396
277,3,3,1.91396
277,0,5,1.91395
278,0,2,1.91395
278,0,4,1.9139
279,2,0,1.91388
279,0,0,1.91383
279,2,5,1.91376
279,3,4,1.91375
279,4,1,1.91375
279,3,5,1.9137
279,0,3,1.91369
280,2,5,1.91363
280,3,2,1.91363
280,1,3,1.9136
280,4,4,1.91352
281,4,1,1.91348
281,1,3,1.91337
281,3,2,1.91337
281,2,5,1.91336
281,1,6,1.91331
282,3,5,1.9133
282,0,1,1.9133
282,2,4,1.91323
282,4,3,1.91323
283,0,6,1.91317
283,0,1,1.91317
284,0,5,1.91314
284,1,5,1.91298
284,3,6,1.91295
284,0,4,1.91291
284,2,2,1.91289
285,3,4,1.91287
285,2,2,1.91287
285,1,4,1.91286
285,4,1,1.91285
286,4,3,1.91285
286,3,4,1.91285
286,0,4,1.91284
288,1,5,1.91277
